UF,MUNICÍPIO,DDD
PB,GURJÃO,83
PB,IBIARA,83
PB,IGARACY,83
PB,IMACULADA,83
PB,INGÁ,83
PB,ITABAIANA,83
PB,ITAPORANGA,83
PB,ITAPOROROCA,83
PB,ITATUBA,83
PB,JACARAÚ,83
PB,JERICÓ,83
PB,JOÃO PESSOA,83
PB,JUAREZ TÁVORA,83
PB,JUAZEIRINHO,83
PB,JUNCO DO SERIDÓ,83
PB,JURIPIRANGA,83
PB,JURU,83
PB,LAGOA,83
PB,LAGOA DE DENTRO,83
PB,LAGOA SECA,83
PB,LASTRO,83
PB,LIVRAMENTO,83
PB,LOGRADOURO,83
PB,LUCENA,83
PB,MÃE D'ÁGUA,83
PB,MALTA,83
PB,MAMANGUAPE,83
PB,MANAÍRA,83
PB,MARCAÇÃO,83
PB,MARI,83
PB,MARIZÓPOLIS,83
PB,MASSARANDUBA,83
PB,MATARACA,83
PB,MATINHAS,83
PB,MATO GROSSO,83
PB,MATURÉIA,83
PB,MOGEIRO,83
PB,MONTADAS,83
PB,MONTE HOREBE,83
PB,MONTEIRO,83
PB,MULUNGU,83
PB,NATUBA,83
PB,NAZAREZINHO,83
PB,NOVA FLORESTA,83
PB,NOVA OLINDA,83
PB,NOVA PALMEIRA,83
PB,OLHO D'ÁGUA,83
PB,OLIVEDOS,83
PB,OURO VELHO,83
PB,PARARI,83
PB,PASSAGEM,83
PB,PATOS,83
PB,PAULISTA,83
PB,PEDRA BRANCA,83
PB,PEDRA LAVRADA,83
PB,PEDRAS DE FOGO,83
PB,PEDRO RÉGES,83
PB,PIANCÓ,83
PB,PICUÍ,83
PB,PILAR,83
PB,PILÕES,83
PB,PILÕEZINHOS,83
PB,PIRPIRITUBA,83
PB,PITIMBU,83
PB,POCINHOS,83
PB,POÇO DANTAS,83
PB,POÇO DE JOSÉ DE MOURA,83
PB,POMBAL,83
PB,PRATA,83
PB,PRINCESA ISABEL,83
PB,PUXINANÃ,83
PB,QUEIMADAS,83
PB,QUIXABÁ,83
PB,REMÍGIO,83
PB,RIACHÃO,83
PB,RIACHÃO DO BACAMARTE,83
PB,RIACHÃO DO POÇO,83
PB,RIACHO DE SANTO ANTÔNIO,83
PB,RIACHO DOS CAVALOS,83
PB,RIO TINTO,83
PB,SALGADINHO,83
PB,SALGADO DE SÃO FÉLIX,83
PB,SANTA CECÍLIA DO UMBUZEIRO,83
PB,SANTA CRUZ,83
PB,SANTA HELENA,83
PB,SANTA INÊS,83
PB,SANTA LUZIA,83
PB,SANTA RITA,83
PB,SANTA TERESINHA,83
PB,SANTANA DE MANGUEIRA,83
PB,SANTANA DOS GARROTES,83
PB,SANTARÉM,83
PB,SANTO ANDRÉ,83
PB,SÃO BENTINHO,83
PB,SÃO BENTO,83
PB,SÃO DOMINGOS DE POMBAL,83
PB,SÃO DOMINGOS DO CARIRI,83
PB,SÃO FRANCISCO,83
PB,SÃO JOÃO DO CARIRI,83
PB,SÃO JOÃO DO RIO DO PEIXE,83
PB,SÃO JOÃO DO TIGRE,83
PB,SÃO JOSÉ DA LAGOA TAPADA,83
PB,SÃO JOSÉ DE CAIANA,83
PB,SÃO JOSÉ DE ESPINHARAS,83
PB,SÃO JOSÉ DE PIRANHAS,83
PB,SÃO JOSÉ DE PRINCESA,83
PB,SÃO JOSÉ DO BONFIM,83
PB,SÃO JOSÉ DO BREJO DO CRUZ,83
PB,SÃO JOSÉ DO SABUGI,83
PB,SÃO JOSÉ DOS CORDEIROS,83
PB,SÃO JOSÉ DOS RAMOS,83
PB,SÃO MAMEDE,83
PB,SÃO MIGUEL DE TAIPU,83
PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA,83
PB,SÃO SEBASTIÃO DO UMBUZEIRO,83
PB,SAPÉ,83
PB,SERIDO,83
PB,SERRA BRANCA,83
PB,SERRA DA RAIZ,83
PB,SERRA GRANDE,83
PB,SERRA REDONDA,83
PB,SERRARIA,83
PB,SERTÃOZINHO,83
PB,SOBRADO,83
PB,SOLÂNEA,83
PB,SOLEDADE,83
PB,SOSSÊGO,83
PB,SOUSA,83
PB,SUMÉ,83
PB,TAPEROÁ,83
PB,TAVARES,83
PB,TEIXEIRA,83
PB,TENÓRIO,83
PB,TRIUNFO,83
PB,UIRAÚNA,83
PB,UMBUZEIRO,83
PB,VÁRZEA,83
PB,VIEIRÓPOLIS,83
PB,VISTA SERRANA,83
PB,ZABELÊ,83
PE,ABREU E LIMA,81
PE,AFOGADOS DA INGAZEIRA,87
PE,AFRÂNIO,87
PE,AGRESTINA,81
PE,ÁGUA PRETA,81
PE,ÁGUAS BELAS,87
PE,ALAGOINHA,87
PE,ALIANÇA,81
PE,ALTINHO,81
PE,AMARAJI,81
PE,ANGELIM,87
PE,ARAÇOIABA,81
PE,ARARIPINA,87
PE,ARCOVERDE,87
PE,BARRA DE GUABIRABA,81
PE,BARREIROS,81
PE,BELÉM DE MARIA,81
PE,BELÉM DE SÃO FRANCISCO,87
PE,BELO JARDIM,81
PE,BETÂNIA,87
PE,BEZERROS,81
PE,BODOCÓ,87
PE,BOM CONSELHO,87
PE,BOM JARDIM,81
PE,BONITO,81
PE,BREJÃO,87
PE,BREJINHO,87
PE,BREJO DA MADRE DE DEUS,81
PE,BUENOS AIRES,81
PE,BUÍQUE,87
PE,CABO DE SANTO AGOSTINHO,81
PE,CABROBÓ,87
PE,CACHOEIRINHA,81
PE,CAETÉS,87
PE,CALÇADO,87
PE,CALUMBI,87
PE,CAMARAGIBE,81
PE,CAMOCIM DE SÃO FÉLIX,81
PE,CAMUTANGA,81
PE,CANHOTINHO,87
PE,CAPOEIRAS,87
PE,CARNAÍBA,87
PE,CARNAUBEIRA DA PENHA,87
PE,CARPINA,81
PE,CARUARU,81
PE,CASINHAS,81
PE,CATENDE,81
PE,CEDRO,87
PE,CHÃ DE ALEGRIA,81
PE,CHÃ GRANDE,81
PE,CONDADO,81
PE,CORRENTES,87
PE,CORTÊS,81
PE,CUMARU,81
PE,CUPIRA,81
PE,CUSTÓDIA,87
PE,DORMENTES,87
PE,ESCADA,81
PE,EXU,87
PE,FEIRA NOVA,81
PE,FERNANDO DE NORONHA,81
PE,FERREIROS,81
PE,FLORES,87
PE,FLORESTA,87
PE,FREI MIGUELINHO,81
PE,GAMELEIRA,81
PE,GARANHUNS,87
PE,GLÓRIA DO GOITÁ,81
PE,GOIANA,81
PE,GRANITO,87
PE,GRAVATÁ,81
PE,IATI,87
PE,IBIMIRIM,87
PE,IBIRAJUBA,87
PE,IGARASSU,81
PE,IGUARACI,87
PE,INAJÁ,87
PE,INGAZEIRA,87
PE,IPOJUCA,81
PE,IPUBI,87
PE,ITACURUBA,87
PE,ITAÍBA,87
PE,ITAMARACÁ,81
PE,ITAMBÉ,81
PE,ITAPETIM,87
PE,ITAPISSUMA,81
PE,ITAQUITINGA,81
PE,JABOATÃO DOS GUARARAPES,81
PE,JAQUEIRA,81
PE,JATAÚBA,81
PE,JATOBA,87
PE,JOÃO ALFREDO,81
PE,JOAQUIM NABUCO,81
PE,JUCATI,87
PE,JUPI,87
PE,JUREMA,87
PE,LAGOA DO CARRO,81
PE,LAGOA DO ITAENGA,81
PE,LAGOA DO OURO,87
PE,LAGOA DOS GATOS,81
PE,LAGOA GRANDE,87
PE,LAJEDO,87
PE,LIMOEIRO,81
PE,MACAPARANA,81
PE,MACHADOS,81
PE,MANARI,87
PE,MARAIAL,81
PE,MIRANDIBA,87
PE,MOREILÂNDIA,87
PE,MORENO,81
PE,NAZARÉ DA MATA,81
PE,OLINDA,81
PE,OROBÓ,81
PE,OROCÓ,87
PE,OURICURI,87
PE,PALMARES,81
PE,PALMEIRINA,87
PE,PANELAS,81
PE,PARANATAMA,87
PE,PARNAMIRIM,87
PE,PASSIRA,81
PE,PAUDALHO,81
PE,PAULISTA,81
PE,PEDRA,87
PE,PESQUEIRA,87
PE,PETROLÂNDIA,87
PE,PETROLINA,87
PE,POÇÃO,87
PE,POMBOS,81
PE,PRIMAVERA,81
PE,QUIPAPÁ,81
PE,QUIXABÁ,87
PE,RECIFE,81
PE,RIACHO DAS ALMAS,81
PE,RIBEIRÃO,81
PE,RIO FORMOSO,81
PE,SAIRÉ,81
PE,SALGADINHO,81
PE,SALGUEIRO,87
PE,SALOÁ,87
PE,SANHARÓ,87
PE,SANTA CRUZ,87
PE,SANTA CRUZ DA BAIXA VERDE,87
PE,SANTA CRUZ DO CAPIBARIBE,81
PE,SANTA FILOMENA,87
PE,SANTA MARIA DA BOA VISTA,87
PE,SANTA MARIA DO CAMBUCÁ,81
PE,SANTA TEREZINHA,87
PE,SÃO BENEDITO DO SUL,81
PE,SÃO BENTO DO UNA,81
PE,SÃO CAITANO,81
PE,SÃO JOÃO,87
PE,SÃO JOAQUIM DO MONTE,81
PE,SÃO JOSÉ DA COROA GRANDE,81
PE,SÃO JOSÉ DO BELMONTE,87
PE,SÃO JOSÉ DO EGITO,87
PE,SÃO LOURENÇO DA MATA,81
PE,SÃO VICENTE FERRER,81
PE,SERRA TALHADA,87
PE,SERRITA,87
PE,SERTÂNIA,87
PE,SIRINHAÉM,81
PE,SOLIDÃO,87
PE,SURUBIM,81
PE,TABIRA,87
PE,TACAIMBÓ,81
PE,TACARATU,87
PE,TAMANDARÉ,81
PE,TAQUARITINGA DO NORTE,81
PE,TEREZINHA,87
PE,TERRA NOVA,87
PE,TIMBAÚBA,81
PE,TORITAMA,81
PE,TRACUNHAÉM,81
PE,TRINDADE,87
PE,TRIUNFO,87
PE,TUPANATINGA,87
PE,TUPARETAMA,87
PE,VENTUROSA,87
PE,VERDEJANTE,87
PE,VERTENTE DO LÉRIO,81
PE,VERTENTES,81
PE,VICÊNCIA,81
PE,VITÓRIA DE SANTO ANTÃO,81
PE,XEXÉU,81
PI,ACAUÃ,89
PI,AGRICOLÂNDIA,86
PI,ÁGUA BRANCA,86
PI,ALAGOINHA DO PIAUÍ,89
PI,ALEGRETE DO PIAUÍ,89
PI,ALTO LONGÁ,86
PI,ALTOS,86
PI,ALVORADA DO GURGUÉIA,89
PI,AMARANTE,86
PI,ANGICAL DO PIAUÍ,86
PI,ANÍSIO DE ABREU,89
PI,ANTÔNIO ALMEIDA,89
PI,AROAZES,89
PI,ARRAIAL,89
PI,ASSUNÇÃO DO PIAUÍ,86
PI,AVELINO LOPES,89
PI,BAIXA GRANDE DO RIBEIRO,89
PI,BARRA D'ALCÂNTARA,89
PI,BARRAS,86
PI,BARREIRAS DO PIAUÍ,89
PI,BARRO DURO,86
PI,BATALHA,86
PI,BELA VISTA DO PIAUÍ,89
PI,BELÉM DO PIAUÍ,89
PI,BENEDITINOS,86
PI,BERTOLÍNIA,89
PI,BETÂNIA DO PIAUÍ,89
PI,BOA HORA,86
PI,BOCAINA,89
PI,BOM JESUS,89
PI,BOM PRINCÍPIO DO PIAUÍ,86
PI,BONFIM DO PIAUÍ,89
PI,BOQUEIRÃO DO PIAUÍ,86
PI,BRASILEIRA,86
PI,BREJO DO PIAUÍ,89
PI,BURITI DOS LOPES,86
PI,BURITI DOS MONTES,86
PI,CABECEIRAS DO PIAUÍ,86
PI,CAJAZEIRAS DO PIAUÍ,89
PI,CAJUEIRO DA PRAIA,86
PI,CALDEIRÃO GRANDE DO PIAUÍ,89
PI,CAMPINAS DO PIAUÍ,89
PI,CAMPO ALEGRE DO FIDALGO,89
PI,CAMPO GRANDE DO PIAUÍ,89
PI,CAMPO LARGO DO PIAUÍ,86
PI,CAMPO MAIOR,86
PI,CANAVIEIRA,89
PI,CANTO DO BURITI,89
PI,CAPITÃO DE CAMPOS,86
PI,CAPITÃO GERVÁSIO DE OLIVEIRA,89
PI,CARACOL,89
PI,CARAÚBAS DO PIAUÍ,86
PI,CARIDADE DO PIAUÍ,89
PI,CASTELO DO PIAUÍ,86
PI,CAXINGÓ,86
PI,COCAL,86
PI,COCAL DE TELHA,86
PI,COCAL DOS ALVES,86
PI,COIVARAS,86
PI,COLÔNIA DO GURGUÉIA,89
PI,COLÔNIA DO PIAUÍ,89
PI,CONCEIÇÃO DO CANINDÉ,89
PI,CORONEL JOSÉ DIAS,89
PI,CORRENTE,89
PI,CRISTALÂNDIA DO PIAUÍ,89
PI,CRISTINO CASTRO,89
PI,CURIMATÁ,89
PI,CURRAIS,89
PI,CURRAL NOVO DO PIAUÍ,89
PI,CURRALINHOS,86
PI,DEMERVAL LOBÃO,86
PI,DIRCEU ARCOVERDE,89
PI,DOM EXPEDITO LOPES,89
PI,DOM INOCÊNCIO,89
PI,DOMINGOS MOURÃO,86
PI,ELESBÃO VELOSO,86
PI,ELISEU MARTINS,89
PI,ESPERANTINA,86
PI,FARTURA DO PIAUÍ,89
PI,FLORES DO PIAUÍ,89
PI,FLORESTA DO PIAUÍ,89
PI,FLORIANO,89
PI,FRANCINÓPOLIS,89
PI,FRANCISCO AYRES,89
PI,FRANCISCO MACEDO,89
PI,FRANCISCO SANTOS,89
PI,FRONTEIRAS,89
PI,GEMINIANO,89
PI,GILBUÉS,89
PI,GUADALUPE,89
PI,GUARIBAS,89
PI,HUGO NAPOLEÃO,86
PI,ILHA GRANDE,86
PI,INHUMA,89
PI,IPIRANGA DO PIAUÍ,89
PI,ISAÍAS COELHO,89
PI,ITAINÓPOLIS,89
PI,ITAUEIRA,89
PI,JACOBINA DO PIAUÍ,89
PI,JAICÓS,89
PI,JARDIM DO MULATO,86
PI,JATOBÁ DO PIAUÍ,86
PI,JERUMENHA,89
PI,JOÃO COSTA,89
PI,JOAQUIM PIRES,86
PI,JOCA MARQUES,86
PI,JOSÉ DE FREITAS,86
PI,JUAZEIRO DO PIAUÍ,86
PI,JÚLIO BORGES,89
PI,JUREMA,89
PI,LAGOA ALEGRE,86
PI,LAGOA DE SÃO FRANCISCO,86
PI,LAGOA DO BARRO DO PIAUÍ,89
PI,LAGOA DO PIAUÍ,86
PI,LAGOA DO SÍTIO,89
PI,LAGOINHA DO PIAUÍ,86
PI,LANDRI SALES,89
PI,LUÍS CORREIA,86
PI,LUZILÂNDIA,86
PI,MADEIRO,86
PI,MANOEL EMÍDIO,89
PI,MARCOLÂNDIA,89
PI,MARCOS PARENTE,89
PI,MASSÂPE DO PIAUÍ,89
PI,MATIAS OLÍMPIO,86
PI,MIGUEL ALVES,86
PI,MIGUEL LEÃO,86
PI,MILTON BRANDÃO,86
PI,MONSENHOR GIL,86
PI,MONSENHOR HIPÓLITO,89
PI,MONTE ALEGRE DO PIAUÍ,89
PI,MORRO CABEÇA NO TEMPO,89
PI,MORRO DO CHAPÉU DO PIAUÍ,86
PI,MURICI DOS PORTELAS,86
PI,NAZARÉ DO PIAUÍ,89
PI,NOSSA SENHORA DE NAZARÉ,86
PI,NOSSA SENHORA DOS REMÉDIOS,86
PI,NOVA SANTA RITA,89
PI,NOVO ORIENTE DO PIAUÍ,89
PI,NOVO SANTO ANTÔNIO,86
PI,OEIRAS,89
PI,OLHO D'ÁGUA DO PIAUÍ,86
PI,PADRE MARCOS,89
PI,PAES LANDIM,89
PI,PAJEÚ DO PIAUÍ,89
PI,PALMEIRA DO PIAUÍ,89
PI,PALMEIRAIS,86
PI,PAQUETÁ,89
PI,PARNAGUÁ,89
PI,PARNAÍBA,86
PI,PASSAGEM FRANCA DO PIAUÍ,86
PI,PATOS DO PIAUÍ,89
PI,PAU DARCO DO PIAUÍ,86
PI,PAULISTANA,89
PI,PAVUSSU,89
PI,PEDRO II,86
PI,PEDRO LAURENTINO,89
PI,PICOS,89
PI,PIMENTEIRAS,89
PI,PIO IX,89
PI,PIRACURUCA,86
PI,PIRIPIRI,86
PI,PORTO,86
PI,PORTO ALEGRE DO PIAUÍ,89
PI,PRATA DO PIAUÍ,86
PI,QUEIMADA NOVA,89
PI,REDENÇÃO DO GURGUÉIA,89
PI,REGENERAÇÃO,86
PI,RIACHO FRIO,89
PI,RIBEIRA DO PIAUÍ,89
PI,RIBEIRO GONÇALVES,89
PI,RIO GRANDE DO PIAUÍ,89
PI,SANTA CRUZ DO PIAUÍ,89
PI,SANTA CRUZ DOS MILAGRES,89
PI,SANTA FILOMENA,89
PI,SANTA LUZ,89
PI,SANTA ROSA DO PIAUÍ,89
PI,SANTANA DO PIAUÍ,89
PI,SANTO ANTÔNIO DE LISBOA,89
PI,SANTO ANTÔNIO DOS MILAGRES,86
PI,SANTO INÁCIO DO PIAUÍ,89
PI,SÃO BRAZ DO PIAUÍ,89
PI,SÃO FÉLIX DO PIAUÍ,86
PI,SÃO FRANCISCO DE ASSIS DO PIAUÍ,89
PI,SÃO FRANCISCO DO PIAUÍ,89
PI,SÃO GONÇALO DO GURGUÉIA,89
PI,SÃO GONÇALO DO PIAUÍ,86
PI,SÃO JOÃO DA CANABRAVA,89
PI,SÃO JOÃO DA FRONTEIRA,86
PI,SÃO JOÃO DA SERRA,86
PI,SÃO JOÃO DA VARJOTA,89
PI,SÃO JOÃO DO ARRAIAL,86
PI,SÃO JOÃO DO PIAUÍ,89
PI,SÃO JOSÉ DO DIVINO,86
PI,SÃO JOSÉ DO PEIXE,89
PI,SÃO JOSÉ DO PIAUÍ,89
PI,SÃO JULIÃO,89
PI,SÃO LOURENÇO DO PIAUÍ,89
PI,SÃO LUIS DO PIAUÍ,89
PI,SÃO MIGUEL DA BAIXA GRANDE,86
PI,SÃO MIGUEL DO FIDALGO,89
PI,SÃO MIGUEL DO TAPUIO,86
PI,SÃO PEDRO DO PIAUÍ,86
PI,SÃO RAIMUNDO NONATO,89
PI,SEBASTIÃO BARROS,89
PI,SEBASTIÃO LEAL,89
PI,SIGEFREDO PACHECO,86
PI,SIMÕES,89
PI,SIMPLÍCIO MENDES,89
PI,SOCORRO DO PIAUÍ,89
PI,SUSSUAPARA,89
PI,TAMBORIL DO PIAUÍ,89
PI,TANQUE DO PIAUÍ,89
PI,TERESINA,86
PI,UNIÃO,86
PI,URUÇUÍ,89
PI,VALENÇA DO PIAUÍ,89
PI,VÁRZEA BRANCA,89
PI,VÁRZEA GRANDE,89
PI,VERA MENDES,89
PI,VILA NOVA DO PIAUÍ,89
PI,WALL FERRAZ,89
PR,ABATIÁ,43
PR,ADRIANÓPOLIS,41
PR,AGUDOS DO SUL,41
PR,ALMIRANTE TAMANDARÉ,41
PR,ALTAMIRA DO PARANÁ,44
PR,ALTO PARANÁ,44
PR,ALTO PIQUIRI,44
PR,ALTÔNIA,44
PR,ALVORADA DO SUL,43
PR,AMAPORÃ,44
PR,AMPÉRE,46
PR,ANAHY,45
PR,ANDIRÁ,43
PR,ÂNGULO,44
PR,ANTONINA,41
PR,ANTÔNIO OLINTO,42
PR,APUCARANA,43
PR,ARAPONGAS,43
PR,ARAPOTI,43
PR,ARAPUÃ,43
PR,ARARUNA,44
PR,ARAUCÁRIA,41
PR,ARIRANHA DO IVAÍ,43
PR,ASSAÍ,43
PR,ASSIS CHATEAUBRIAND,44
PR,ASTORGA,44
PR,ATALAIA,44
PR,BALSA NOVA,41
PR,BANDEIRANTES,43
PR,BARBOSA FERRAZ,44
PR,BARRA DO JACARÉ,43
PR,BARRACÃO,46
PR,BELA VISTA DA CAROBA,46
PR,BELA VISTA DO PARAÍSO,43
PR,BITURUNA,42
PR,BOA ESPERANÇA,44
PR,BOA ESPERANÇA DO IGUAÇU,46
PR,BOA VENTURA DE SÃO ROQUE,42
PR,BOA VISTA DA APARECIDA,45
PR,BOCAIÚVA DO SUL,41
PR,BOM JESUS DO SUL,46
PR,BOM SUCESSO,43
PR,BOM SUCESSO DO SUL,46
PR,BORRAZÓPOLIS,43
PR,BRAGANEY,45
PR,BRASILÂNDIA DO SUL,44
PR,CAFEARA,43
PR,CAFELÂNDIA,45
PR,CAFEZAL DO SUL,44
PR,CALIFÓRNIA,43
PR,CAMBARÁ,43
PR,CAMBÉ,43
PR,CAMBIRA,43
PR,CAMPINA DA LAGOA,44
PR,CAMPINA DO SIMÃO,42
PR,CAMPINA GRANDE DO SUL,41
PR,CAMPO BONITO,45
PR,CAMPO DO TENENTE,41
PR,CAMPO LARGO,41
PR,CAMPO MAGRO,41
PR,CAMPO MOURÃO,44
PR,CÂNDIDO DE ABREU,43
PR,CANDÓI,42
PR,CANTAGALO,42
PR,CAPANEMA,46
PR,CAPITÃO LEÔNIDAS MARQUES,45
PR,CARAMBEÍ,42
PR,CARLÓPOLIS,43
PR,CASCAVEL,45
PR,CASTRO,42
PR,CATANDUVAS,45
PR,CENTENÁRIO DO SUL,43
PR,CERRO AZUL,41
PR,CÉU AZUL,45
PR,CHOPINZINHO,46
PR,CIANORTE,44
PR,CIDADE GAÚCHA,44
PR,CLEVELÂNDIA,46
PR,COLOMBO,41
PR,COLORADO,44
PR,CONGONHINHAS,43
PR,CONSELHEIRO MAIRINCK,43
PR,CONTENDA,41
PR,CORBÉLIA,45
PR,CORNÉLIO PROCÓPIO,43
PR,CORONEL DOMINGOS SOARES,46
PR,CORONEL VIVIDA,46
PR,CORUMBATAÍ DO SUL,44
PR,CRUZ MACHADO,42
PR,CRUZEIRO DO IGUAÇU,46
PR,CRUZEIRO DO OESTE,44
PR,CRUZEIRO DO SUL,44
PR,CRUZMALTINA,43
PR,CURITIBA,41
PR,CURIÚVA,43
PR,DIAMANTE D'OESTE,45
PR,DIAMANTE DO NORTE,44
PR,DIAMANTE DO SUL,45
PR,DOIS VIZINHOS,46
PR,DOURADINA,44
PR,DOUTOR CAMARGO,44
PR,DOUTOR ULYSSES,41
PR,ENÉAS MARQUES,46
PR,ENGENHEIRO BELTRÃO,44
PR,ENTRE RIOS DO OESTE,45
PR,ESPERANÇA NOVA,44
PR,ESPIGÃO ALTO DO IGUAÇU,46
PR,FAROL,44
PR,FAXINAL,43
PR,FAZENDA RIO GRANDE,41
PR,FÊNIX,44
PR,FERNANDES PINHEIRO,42
PR,FIGUEIRA,43
PR,FLOR DA SERRA DO SUL,46
PR,FLORAÍ,44
PR,FLORESTA,44
PR,FLORESTÓPOLIS,43
PR,FLÓRIDA,44
PR,FORMOSA DO OESTE,44
PR,FOZ DO IGUAÇU,45
PR,FOZ DO JORDÃO,42
PR,FRANCISCO ALVES,44
PR,FRANCISCO BELTRÃO,46
PR,GENERAL CARNEIRO,42
PR,GODOY MOREIRA,43
PR,GOIOERÊ,44
PR,GOIOXIM,42
PR,GRANDES RIOS,43
PR,GUAÍRA,44
PR,GUAIRAÇÁ,44
PR,GUAMIRANGA,42
PR,GUAPIRAMA,43
PR,GUAPOREMA,44
PR,GUARACI,43
PR,GUARANIAÇU,45
PR,GUARAPUAVA,42
PR,GUARAQUEÇABA,41
PR,GUARATUBA,41
PR,HONÓRIO SERPA,46
PR,IBAITI,43
PR,IBEMA,45
PR,IBIPORÃ,43
PR,ICARAÍMA,44
PR,IGUARAÇU,44
PR,IGUATU,45
PR,IMBAÚ,42
PR,IMBITUVA,42
PR,INÁCIO MARTINS,42
PR,INAJÁ,44
PR,INDIANÓPOLIS,44
PR,IPIRANGA,42
PR,IPORÃ,44
PR,IRACEMA DO OESTE,44
PR,IRATI,42
PR,IRETAMA,44
PR,ITAGUAJÉ,44
PR,ITAIPULÂNDIA,45
PR,ITAMBARACÁ,43
PR,ITAMBÉ,44
PR,ITAPEJARA D'OESTE,46
PR,ITAPERUÇU,41
PR,ITAÚNA DO SUL,44
PR,IVAÍ,42
PR,IVAIPORÃ,43
PR,IVATÉ,44
PR,IVATUBA,44
PR,JABOTI,43
PR,JACAREZINHO,43
PR,JAGUAPITÃ,43
PR,JAGUARIAÍVA,43
PR,JANDAIA DO SUL,43
PR,JANIÓPOLIS,44
PR,JAPIRA,43
PR,JAPURÁ,44
PR,JARDIM ALEGRE,43
PR,JARDIM OLINDA,44
PR,JATAIZINHO,43
PR,JESUÍTAS,44
PR,JOAQUIM TÁVORA,43
PR,JUNDIAÍ DO SUL,43
PR,JURANDA,44
PR,JUSSARA,44
PR,KALORÉ,43
PR,LAPA,41
PR,LARANJAL,42
PR,LARANJEIRAS DO SUL,42
PR,LEÓPOLIS,43
PR,LIDIANÓPOLIS,43
PR,LINDOESTE,45
PR,LOANDA,44
PR,LOBATO,44
PR,LONDRINA,43
PR,LUIZIANA,44
PR,LUNARDELLI,43
PR,LUPIONÓPOLIS,43
PR,MALLET,42
PR,MAMBORÊ,44
PR,MANDAGUAÇU,44
PR,MANDAGUARI,44
PR,MANDIRITUBA,41
PR,MANFRINÓPOLIS,46
PR,MANGUEIRINHA,46
PR,MANOEL RIBAS,43
PR,MARECHAL CÂNDIDO RONDON,45
PR,MARIA HELENA,44
PR,MARIALVA,44
PR,MARILÂNDIA DO SUL,43
PR,MARILENA,44
PR,MARILUZ,44
PR,MARINGÁ,44
