UF,MUNICIPIO,COD_MUNICIPIO,CN
MG,SÃO THOMÉ DAS LETRAS,3165206,35
MG,SÃO TIAGO,3165008,32
MG,SÃO TOMÁS DE AQUINO,3165107,35
MG,SÃO VICENTE DE MINAS,3165305,35
MG,SAPUCAÍ-MIRIM,3165404,35
MG,SARDOÁ,3165503,33
MG,SARZEDO,3165537,31
MG,SEM-PEIXE,3165560,31
MG,SENADOR AMARAL,3165578,35
MG,SENADOR CORTES,3165602,32
MG,SENADOR FIRMINO,3165701,32
MG,SENADOR JOSÉ BENTO,3165800,35
MG,SENADOR MODESTINO GONÇALVES,3165909,38
MG,SENHORA DE OLIVEIRA,3166006,31
MG,SENHORA DO PORTO,3166105,33
MG,SENHORA DOS REMÉDIOS,3166204,32
MG,SERICITA,3166303,31
MG,SERITINGA,3166402,35
MG,SERRA AZUL DE MINAS,3166501,38
MG,SERRA DA SAUDADE,3166600,37
MG,SERRA DO SALITRE,3166808,34
MG,SERRA DOS AIMORÉS,3166709,33
MG,SERRANIA,3166907,35
MG,SERRANÓPOLIS DE MINAS,3166956,38
MG,SERRANOS,3167004,35
MG,SERRO,3167103,38
MG,SETE LAGOAS,3167202,31
MG,SETUBINHA,3165552,33
MG,SILVEIRÂNIA,3167301,32
MG,SILVIANÓPOLIS,3167400,35
MG,SIMÃO PEREIRA,3167509,32
MG,SIMONÉSIA,3167608,33
MG,SOBRÁLIA,3167707,33
MG,SOLEDADE DE MINAS,3167806,35
MG,TABULEIRO,3167905,32
MG,TAIOBEIRAS,3168002,38
MG,TAPARUBA,3168051,33
MG,TAPIRA,3168101,34
MG,TAPIRAÍ,3168200,37
MG,TAQUARAÇU DE MINAS,3168309,31
MG,TARUMIRIM,3168408,33
MG,TEIXEIRAS,3168507,31
MG,TEÓFILO OTONI,3168606,33
MG,TIMÓTEO,3168705,31
MG,TIRADENTES,3168804,32
MG,TIROS,3168903,34
MG,TOCANTINS,3169000,32
MG,TOCOS DO MOJI,3169059,35
MG,TOLEDO,3169109,35
MG,TOMBOS,3169208,32
MG,TRÊS CORAÇÕES,3169307,35
MG,TRÊS MARIAS,3169356,38
MG,TRÊS PONTAS,3169406,35
MG,TUMIRITINGA,3169505,33
MG,TUPACIGUARA,3169604,34
MG,TURMALINA,3169703,38
MG,TURVOLÂNDIA,3169802,35
MG,UBÁ,3169901,32
MG,UBAÍ,3170008,38
MG,UBAPORANGA,3170057,33
MG,UBERABA,3170107,34
MG,UBERLÂNDIA,3170206,34
MG,UMBURATIBA,3170305,33
MG,UNAÍ,3170404,38
MG,UNIÃO DE MINAS,3170438,34
MG,URUANA DE MINAS,3170479,38
MG,URUCÂNIA,3170503,31
MG,URUCUIA,3170529,38
MG,VARGEM ALEGRE,3170578,33
MG,VARGEM BONITA,3170602,37
MG,VARGEM GRANDE DO RIO PARDO,3170651,38
MG,VARGINHA,3170701,35
MG,VARJÃO DE MINAS,3170750,38
MG,VÁRZEA DA PALMA,3170800,38
MG,VARZELÂNDIA,3170909,38
MG,VAZANTE,3171006,34
MG,VERDELÂNDIA,3171030,38
MG,VEREDINHA,3171071,38
MG,VERÍSSIMO,3171105,34
MG,VERMELHO NOVO,3171154,33
MG,VESPASIANO,3171204,31
MG,VIÇOSA,3171303,31
MG,VIEIRAS,3171402,32
MG,VIRGEM DA LAPA,3171600,33
MG,VIRGÍNIA,3171709,35
MG,VIRGINÓPOLIS,3171808,33
MG,VIRGOLÂNDIA,3171907,33
MG,VISCONDE DO RIO BRANCO,3172004,32
MG,VOLTA GRANDE,3172103,32
MG,WENCESLAU BRAZ,3172202,35
MS,ÁGUA CLARA,5000203,67
MS,ALCINÓPOLIS,5000252,67
MS,AMAMBAI,5000609,67
MS,ANASTÁCIO,5000708,67
MS,ANAURILÂNDIA,5000807,67
MS,ANGÉLICA,5000856,67
MS,ANTÔNIO JOÃO,5000906,67
MS,APARECIDA DO TABOADO,5001003,67
MS,AQUIDAUANA,5001102,67
MS,ARAL MOREIRA,5001243,67
MS,BANDEIRANTES,5001508,67
MS,BATAGUASSU,5001904,67
MS,BATAYPORÃ,5002001,67
MS,BELA VISTA,5002100,67
MS,BODOQUENA,5002159,67
MS,BONITO,5002209,67
MS,BRASILÂNDIA,5002308,67
MS,CAARAPÓ,5002407,67
MS,CAMAPUÃ,5002605,67
MS,CAMPO GRANDE,5002704,67
MS,CARACOL,5002803,67
MS,CASSILÂNDIA,5002902,67
MS,CHAPADÃO DO SUL,5002951,67
MS,CORGUINHO,5003108,67
MS,CORONEL SAPUCAIA,5003157,67
MS,CORUMBÁ,5003207,67
MS,COSTA RICA,5003256,67
MS,COXIM,5003306,67
MS,DEODÁPOLIS,5003454,67
MS,DOIS IRMÃOS DO BURITI,5003488,67
MS,DOURADINA,5003504,67
MS,DOURADOS,5003702,67
MS,ELDORADO,5003751,67
MS,FÁTIMA DO SUL,5003801,67
MS,GLÓRIA DE DOURADOS,5004007,67
MS,GUIA LOPES DA LAGUNA,5004106,67
MS,IGUATEMI,5004304,67
MS,INOCÊNCIA,5004403,67
MS,ITAPORÃ,5004502,67
MS,ITAQUIRAÍ,5004601,67
MS,IVINHEMA,5004700,67
MS,JAPORÃ,5004809,67
MS,JARAGUARI,5004908,67
MS,JARDIM,5005004,67
MS,JATEÍ,5005103,67
MS,JUTI,5005152,67
MS,LADÁRIO,5005202,67
MS,LAGUNA CARAPÃ,5005251,67
MS,MARACAJU,5005400,67
MS,MIRANDA,5005608,67
MS,MUNDO NOVO,5005681,67
MS,NAVIRAÍ,5005707,67
MS,NIOAQUE,5005806,67
MS,NOVA ALVORADA DO SUL,5006002,67
MS,NOVA ANDRADINA,5006200,67
MS,NOVO HORIZONTE DO SUL,5006259,67
MS,PARANAÍBA,5006309,67
MS,PARANHOS,5006358,67
MS,PEDRO GOMES,5006408,67
MS,PONTA PORÃ,5006606,67
MS,PORTO MURTINHO,5006903,67
MS,RIBAS DO RIO PARDO,5007109,67
MS,RIO BRILHANTE,5007208,67
MS,RIO NEGRO,5007307,67
MS,RIO VERDE DE MATO GROSSO,5007406,67
MS,ROCHEDO,5007505,67
MS,SANTA RITA DO PARDO,5007554,67
MS,SÃO GABRIEL DO OESTE,5007695,67
MS,SELVÍRIA,5007802,67
MS,SETE QUEDAS,5007703,67
MS,SIDROLÂNDIA,5007901,67
MS,SONORA,5007935,67
MS,TACURU,5007950,67
MS,TAQUARUSSU,5007976,67
MS,TERENOS,5008008,67
MS,TRÊS LAGOAS,5008305,67
MS,VICENTINA,5008404,67
MT,ACORIZAL,5100102,65
MT,ÁGUA BOA,5100201,66
MT,ALTA FLORESTA,5100250,66
MT,ALTO ARAGUAIA,5100300,66
MT,ALTO BOA VISTA,5100359,66
MT,ALTO GARÇAS,5100409,66
MT,ALTO PARAGUAI,5100508,65
MT,ALTO TAQUARI,5100607,66
MT,APIACÁS,5100805,66
MT,ARAGUAIANA,5101001,66
MT,ARAGUAINHA,5101209,66
MT,ARAPUTANGA,5101258,65
MT,ARENÁPOLIS,5101308,65
MT,ARIPUANÃ,5101407,66
MT,BARÃO DE MELGAÇO,5101605,65
MT,BARRA DO BUGRES,5101704,65
MT,BARRA DO GARÇAS,5101803,66
MT,BOM JESUS DO ARAGUAIA,5101852,66
MT,BRASNORTE,5101902,66
MT,CÁCERES,5102504,65
MT,CAMPINÁPOLIS,5102603,66
MT,CAMPO NOVO DO PARECIS,5102637,65
MT,CAMPO VERDE,5102678,66
MT,CAMPOS DE JÚLIO,5102686,65
MT,CANABRAVA DO NORTE,5102694,66
MT,CANARANA,5102702,66
MT,CARLINDA,5102793,66
MT,CASTANHEIRA,5102850,66
MT,CHAPADA DOS GUIMARÃES,5103007,65
MT,CLÁUDIA,5103056,66
MT,COCALINHO,5103106,66
MT,COLÍDER,5103205,66
MT,COLNIZA,5103254,66
MT,COMODORO,5103304,65
MT,CONFRESA,5103353,66
MT,CONQUISTA D'OESTE,5103361,65
MT,COTRIGUAÇU,5103379,66
MT,CUIABÁ,5103403,65
MT,CURVELÂNDIA,5103437,65
MT,DENISE,5103452,65
MT,DIAMANTINO,5103502,65
MT,DOM AQUINO,5103601,66
MT,FELIZ NATAL,5103700,66
MT,FIGUEIRÓPOLIS D'OESTE,5103809,65
MT,GAÚCHA DO NORTE,5103858,66
MT,GENERAL CARNEIRO,5103908,66
MT,GLÓRIA D'OESTE,5103957,65
MT,GUARANTÃ DO NORTE,5104104,66
MT,GUIRATINGA,5104203,66
MT,INDIAVAÍ,5104500,65
MT,ITAÚBA,5104559,66
MT,ITIQUIRA,5104609,65
MT,JACIARA,5104807,66
MT,JANGADA,5104906,65
MT,JAURU,5105002,65
MT,JUARA,5105101,66
MT,JUÍNA,5105150,66
MT,JURUENA,5105176,66
MT,JUSCIMEIRA,5105200,66
MT,LAMBARI D'OESTE,5105234,65
MT,LUCAS DO RIO VERDE,5105259,65
MT,LUCIARA,5105309,66
MT,MARCELÂNDIA,5105580,66
MT,MATUPÁ,5105606,66
MT,MIRASSOL D'OESTE,5105622,65
MT,NOBRES,5105903,65
MT,NORTELÂNDIA,5106000,65
MT,NOSSA SENHORA DO LIVRAMENTO,5106109,65
MT,NOVA BANDEIRANTES,5106158,66
MT,NOVA BRASILÂNDIA,5106208,66
MT,NOVA CANAÃ DO NORTE,5106216,66
MT,NOVA GUARITA,5108808,66
MT,NOVA LACERDA,5106182,65
MT,NOVA MARILÂNDIA,5108857,65
MT,NOVA MARINGÁ,5108907,66
MT,NOVA MONTE VERDE,5108956,66
MT,NOVA MUTUM,5106224,65
MT,NOVA NAZARÉ,5106174,66
MT,NOVA OLÍMPIA,5106232,65
MT,NOVA SANTA HELENA,5106190,66
MT,NOVA UBIRATÃ,5106240,66
MT,NOVA XAVANTINA,5106257,66
MT,NOVO HORIZONTE DO NORTE,5106273,66
MT,NOVO MUNDO,5106265,66
MT,NOVO SANTO ANTÔNIO,5106315,66
MT,NOVO SÃO JOAQUIM,5106281,66
MT,PARANAÍTA,5106299,66
MT,PARANATINGA,5106307,66
MT,PEDRA PRETA,5106372,66
MT,PEIXOTO DE AZEVEDO,5106422,66
MT,PLANALTO DA SERRA,5106455,66
MT,POCONÉ,5106505,65
MT,PONTAL DO ARAGUAIA,5106653,66
MT,PONTE BRANCA,5106703,66
MT,PONTES E LACERDA,5106752,65
MT,PORTO ALEGRE DO NORTE,5106778,66
MT,PORTO DOS GAÚCHOS,5106802,66
MT,PORTO ESPERIDIÃO,5106828,65
MT,PORTO ESTRELA,5106851,65
MT,POXORÉU,5107008,66
MT,PRIMAVERA DO LESTE,5107040,66
MT,QUERÊNCIA,5107065,66
MT,RESERVA DO CABAÇAL,5107156,65
MT,RIBEIRÃO CASCALHEIRA,5107180,66
MT,RIBEIRÃOZINHO,5107198,66
MT,RIO BRANCO,5107206,65
MT,RONDOLÂNDIA,5107578,66
MT,RONDONÓPOLIS,5107602,66
MT,ROSÁRIO OESTE,5107701,65
MT,SALTO DO CÉU,5107750,65
MT,SANTA CARMEM,5107248,66
MT,SANTA CRUZ DO XINGU,5107743,66
MT,SANTA RITA DO TRIVELATO,5107768,65
MT,SANTA TEREZINHA,5107776,66
MT,SANTO AFONSO,5107263,65
MT,SANTO ANTÔNIO DO LESTE,5107792,66
MT,SANTO ANTÔNIO DO LEVERGER,5107800,65
MT,SÃO FÉLIX DO ARAGUAIA,5107859,66
MT,SÃO JOSÉ DO POVO,5107297,66
MT,SÃO JOSÉ DO RIO CLARO,5107305,65
MT,SÃO JOSÉ DO XINGU,5107354,66
MT,SÃO JOSÉ DOS QUATRO MARCOS,5107107,65
MT,SÃO PEDRO DA CIPA,5107404,66
MT,SAPEZAL,5107875,65
MT,SERRA NOVA DOURADA,5107883,66
MT,SINOP,5107909,66
MT,SORRISO,5107925,66
MT,TABAPORÃ,5107941,66
MT,TANGARÁ DA SERRA,5107958,65
MT,TAPURAH,5108006,66
MT,TERRA NOVA DO NORTE,5108055,66
MT,TESOURO,5108105,66
MT,TORIXORÉU,5108204,66
MT,UNIÃO DO SUL,5108303,66
MT,VALE DE SÃO DOMINGOS,5108352,65
MT,VÁRZEA GRANDE,5108402,65
MT,VERA,5108501,66
MT,VILA BELA DA SANTÍSSIMA TRINDADE,5105507,65
MT,VILA RICA,5108600,66
PA,ABAETETUBA,1500107,91
PA,ABEL FIGUEIREDO,1500131,94
PA,ACARÁ,1500206,91
PA,AFUÁ,1500305,91
PA,ÁGUA AZUL DO NORTE,1500347,94
PA,ALENQUER,1500404,93
PA,ALMEIRIM,1500503,93
PA,ALTAMIRA,1500602,93
PA,ANAJÁS,1500701,91
PA,ANANINDEUA,1500800,91
PA,ANAPU,1500859,91
PA,AUGUSTO CORRÊA,1500909,91
PA,AURORA DO PARÁ,1500958,91
PA,AVEIRO,1501006,93
PA,BAGRE,1501105,91
PA,BAIÃO,1501204,91
PA,BANNACH,1501253,94
PA,BARCARENA,1501303,91
PA,BELÉM,1501402,91
PA,BELTERRA,1501451,93
PA,BENEVIDES,1501501,91
PA,BOM JESUS DO TOCANTINS,1501576,94
PA,BONITO,1501600,91
PA,BRAGANÇA,1501709,91
PA,BRASIL NOVO,1501725,93
PA,BREJO GRANDE DO ARAGUAIA,1501758,94
PA,BREU BRANCO,1501782,94
PA,BREVES,1501808,91
PA,BUJARU,1501907,91
PA,CACHOEIRA DO ARARI,1502004,91
PA,CACHOEIRA DO PIRIÁ,1501956,91
PA,CAMETÁ,1502103,91
PA,CANAÃ DOS CARAJÁS,1502152,94
PA,CAPANEMA,1502202,91
PA,CAPITÃO POÇO,1502301,91
PA,CASTANHAL,1502400,91
PA,CHAVES,1502509,91
PA,COLARES,1502608,91
PA,CONCEIÇÃO DO ARAGUAIA,1502707,94
PA,CONCÓRDIA DO PARÁ,1502756,91
PA,CUMARU DO NORTE,1502764,94
PA,CURIONÓPOLIS,1502772,94
PA,CURRALINHO,1502806,91
PA,CURUÁ,1502855,93
PA,CURUÇÁ,1502905,91
PA,DOM ELISEU,1502939,94
PA,ELDORADO DO CARAJÁS,1502954,94
PA,FARO,1503002,93
PA,FLORESTA DO ARAGUAIA,1503044,94
PA,GARRAFÃO DO NORTE,1503077,91
PA,GOIANÉSIA DO PARÁ,1503093,94
PA,GURUPÁ,1503101,91
PA,IGARAPÉ-AÇU,1503200,91
PA,IGARAPÉ-MIRI,1503309,91
PA,INHANGAPI,1503408,91
PA,IPIXUNA DO PARÁ,1503457,91
PA,IRITUIA,1503507,91
PA,ITAITUBA,1503606,93
PA,ITUPIRANGA,1503705,94
PA,JACAREACANGA,1503754,93
PA,JACUNDÁ,1503804,94
PA,JURUTI,1503903,93
PA,LIMOEIRO DO AJURU,1504000,91
PA,MÃE DO RIO,1504059,91
PA,MAGALHÃES BARATA,1504109,91
PA,MARABÁ,1504208,94
PA,MARACANÃ,1504307,91
PA,MARAPANIM,1504406,91
PA,MARITUBA,1504422,91
PA,MEDICILÂNDIA,1504455,93
PA,MELGAÇO,1504505,91
PA,MOCAJUBA,1504604,91
PA,MOJU,1504703,91
PA,MONTE ALEGRE,1504802,93
PA,MUANÁ,1504901,91
PA,NOVA ESPERANÇA DO PIRIÁ,1504950,91
PA,NOVA IPIXUNA,1504976,94
PA,NOVA TIMBOTEUA,1505007,91
PA,NOVO PROGRESSO,1505031,93
PA,NOVO REPARTIMENTO,1505064,94
PA,ÓBIDOS,1505106,93
PA,OEIRAS DO PARÁ,1505205,91
PA,ORIXIMINÁ,1505304,93
PA,OURÉM,1505403,91
PA,OURILÂNDIA DO NORTE,1505437,94
PA,PACAJÁ,1505486,91
PA,PALESTINA DO PARÁ,1505494,94
PA,PARAGOMINAS,1505502,91
PA,PARAUAPEBAS,1505536,94
PA,PAU D'ARCO,1505551,94
PA,PEIXE-BOI,1505601,91
PA,PIÇARRA,1505635,94
PA,PLACAS,1505650,93
PA,PONTA DE PEDRAS,1505700,91
PA,PORTEL,1505809,91
PA,PORTO DE MOZ,1505908,93
PA,PRAINHA,1506005,93
PA,PRIMAVERA,1506104,91
PA,QUATIPURU,1506112,91
PA,REDENÇÃO,1506138,94
PA,RIO MARIA,1506161,94
PA,RONDON DO PARÁ,1506187,94
PA,RURÓPOLIS,1506195,93
PA,SALINÓPOLIS,1506203,91
PA,SALVATERRA,1506302,91
PA,SANTA BÁRBARA DO PARÁ,1506351,91
PA,SANTA CRUZ DO ARARI,1506401,91
PA,SANTA IZABEL DO PARÁ,1506500,91
PA,SANTA LUZIA DO PARÁ,1506559,91
PA,SANTA MARIA DAS BARREIRAS,1506583,94
PA,SANTA MARIA DO PARÁ,1506609,91
PA,SANTANA DO ARAGUAIA,1506708,94
PA,SANTARÉM,1506807,93
PA,SANTARÉM NOVO,1506906,91
PA,SANTO ANTÔNIO DO TAUÁ,1507003,91
PA,SÃO CAETANO DE ODIVELAS,1507102,91
PA,SÃO DOMINGOS DO ARAGUAIA,1507151,94
PA,SÃO DOMINGOS DO CAPIM,1507201,91
PA,SÃO FÉLIX DO XINGU,1507300,94
PA,SÃO FRANCISCO DO PARÁ,1507409,91
PA,SÃO GERALDO DO ARAGUAIA,1507458,94
PA,SÃO JOÃO DA PONTA,1507466,91
PA,SÃO JOÃO DE PIRABAS,1507474,91
PA,SÃO JOÃO DO ARAGUAIA,1507508,94
PA,SÃO MIGUEL DO GUAMÁ,1507607,91
PA,SÃO SEBASTIÃO DA BOA VISTA,1507706,91
PA,SAPUCAIA,1507755,94
PA,SENADOR JOSÉ PORFÍRIO,1507805,91
PA,SOURE,1507904,91
PA,TAILÂNDIA,1507953,91
PA,TERRA ALTA,1507961,91
PA,TERRA SANTA,1507979,93
PA,TOMÉ-AÇU,1508001,91
PA,TRACUATEUA,1508035,91
PA,TRAIRÃO,1508050,93
PA,TUCUMÃ,1508084,94
PA,TUCURUÍ,1508100,94
PA,ULIANÓPOLIS,1508126,91
PA,URUARÁ,1508159,93
PA,VIGIA,1508209,91
PA,VISEU,1508308,91
PA,VITÓRIA DO XINGU,1508357,93
PA,XINGUARA,1508407,94
PB,ÁGUA BRANCA,2500106,83
PB,AGUIAR,2500205,83
PB,ALAGOA GRANDE,2500304,83
PB,ALAGOA NOVA,2500403,83
PB,ALAGOINHA,2500502,83
PB,ALCANTIL,2500536,83
PB,ALGODÃO DE JANDAÍRA,2500577,83
PB,ALHANDRA,2500601,83
PB,AMPARO,2500734,83
PB,APARECIDA,2500775,83
PB,ARAÇAGI,2500809,83
PB,ARARA,2500908,83
PB,ARARUNA,2501005,83
PB,AREIA,2501104,83
PB,AREIA DE BARAÚNAS,2501153,83
PB,AREIAL,2501203,83
PB,AROEIRAS,2501302,83
PB,ASSUNÇÃO,2501351,83
PB,BAÍA DA TRAIÇÃO,2501401,83
PB,BANANEIRAS,2501500,83
PB,BARAÚNA,2501534,83
PB,BARRA DE SANTA ROSA,2501609,83
PB,BARRA DE SANTANA,2501575,83
PB,BARRA DE SÃO MIGUEL,2501708,83
PB,BAYEUX,2501807,83
PB,BELÉM,2501906,83
PB,BELÉM DO BREJO DO CRUZ,2502003,83
PB,BERNARDINO BATISTA,2502052,83
PB,BOA VENTURA,2502102,83
PB,BOA VISTA,2502151,83
PB,BOM JESUS,2502201,83
PB,BOM SUCESSO,2502300,83
PB,BONITO DE SANTA FÉ,2502409,83
PB,BOQUEIRÃO,2502508,83
PB,BORBOREMA,2502706,83
PB,BREJO DO CRUZ,2502805,83
PB,BREJO DOS SANTOS,2502904,83
PB,CAAPORÃ,2503001,83
PB,CABACEIRAS,2503100,83
PB,CABEDELO,2503209,83
PB,CACHOEIRA DOS ÍNDIOS,2503308,83
PB,CACIMBA DE AREIA,2503407,83
PB,CACIMBA DE DENTRO,2503506,83
PB,CACIMBAS,2503555,83
PB,CAIÇARA,2503605,83
PB,CAJAZEIRAS,2503704,83
PB,CAJAZEIRINHAS,2503753,83
PB,CALDAS BRANDÃO,2503803,83
PB,CAMALAÚ,2503902,83
PB,CAMPINA GRANDE,2504009,83
PB,TACIMA,2516409,83
PB,CAPIM,2504033,83
PB,CARAÚBAS,2504074,83
PB,CARRAPATEIRA,2504108,83
PB,CASSERENGUE,2504157,83
PB,CATINGUEIRA,2504207,83
PB,CATOLÉ DO ROCHA,2504306,83
PB,CATURITÉ,2504355,83
PB,CONCEIÇÃO,2504405,83
PB,CONDADO,2504504,83
PB,CONDE,2504603,83
PB,CONGO,2504702,83
PB,COREMAS,2504801,83
PB,COXIXOLA,2504850,83
PB,CRUZ DO ESPÍRITO SANTO,2504900,83
PB,CUBATI,2505006,83
PB,CUITÉ,2505105,83
PB,CUITÉ DE MAMANGUAPE,2505238,83
PB,CUITEGI,2505204,83
PB,CURRAL DE CIMA,2505279,83
PB,CURRAL VELHO,2505303,83
PB,DAMIÃO,2505352,83
PB,DESTERRO,2505402,83
PB,DIAMANTE,2505600,83
PB,DONA INÊS,2505709,83
PB,DUAS ESTRADAS,2505808,83
PB,EMAS,2505907,83
PB,ESPERANÇA,2506004,83
PB,FAGUNDES,2506103,83
PB,FREI MARTINHO,2506202,83
PB,GADO BRAVO,2506251,83
PB,GUARABIRA,2506301,83
PB,GURINHÉM,2506400,83
PB,GURJÃO,2506509,83
PB,IBIARA,2506608,83
PB,IGARACY,2502607,83
PB,IMACULADA,2506707,83
PB,INGÁ,2506806,83
PB,ITABAIANA,2506905,83
PB,ITAPORANGA,2507002,83
PB,ITAPOROROCA,2507101,83
PB,ITATUBA,2507200,83
PB,JACARAÚ,2507309,83
PB,JERICÓ,2507408,83
PB,JOÃO PESSOA,2507507,83
PB,JUAREZ TÁVORA,2507606,83
PB,JUAZEIRINHO,2507705,83
PB,JUNCO DO SERIDÓ,2507804,83
PB,JURIPIRANGA,2507903,83
PB,JURU,2508000,83
PB,LAGOA,2508109,83
PB,LAGOA DE DENTRO,2508208,83
PB,LAGOA SECA,2508307,83
PB,LASTRO,2508406,83
PB,LIVRAMENTO,2508505,83
PB,LOGRADOURO,2508554,83
PB,LUCENA,2508604,83
PB,MÃE D'ÁGUA,2508703,83
PB,MALTA,2508802,83
PB,MAMANGUAPE,2508901,83
PB,MANAÍRA,2509008,83
PB,MARCAÇÃO,2509057,83
PB,MARI,2509107,83
PB,MARIZÓPOLIS,2509156,83
PB,MASSARANDUBA,2509206,83
PB,MATARACA,2509305,83
PB,MATINHAS,2509339,83
PB,MATO GROSSO,2509370,83
PB,MATURÉIA,2509396,83
PB,MOGEIRO,2509404,83
PB,MONTADAS,2509503,83
PB,MONTE HOREBE,2509602,83
PB,MONTEIRO,2509701,83
PB,MULUNGU,2509800,83
PB,NATUBA,2509909,83
PB,NAZAREZINHO,2510006,83
PB,NOVA FLORESTA,2510105,83
PB,NOVA OLINDA,2510204,83
PB,NOVA PALMEIRA,2510303,83
PB,OLHO D'ÁGUA,2510402,83
PB,OLIVEDOS,2510501,83
PB,OURO VELHO,2510600,83
PB,PARARI,2510659,83
PB,PASSAGEM,2510709,83
PB,PATOS,2510808,83
PB,PAULISTA,2510907,83
PB,PEDRA BRANCA,2511004,83
PB,PEDRA LAVRADA,2511103,83
PB,PEDRAS DE FOGO,2511202,83
PB,PEDRO RÉGIS,2512721,83
PB,PIANCÓ,2511301,83
PB,PICUÍ,2511400,83
PB,PILAR,2511509,83
PB,PILÕES,2511608,83
PB,PILÕEZINHOS,2511707,83
PB,PIRPIRITUBA,2511806,83
PB,PITIMBU,2511905,83
PB,POCINHOS,2512002,83
PB,POÇO DANTAS,2512036,83
PB,POÇO DE JOSÉ DE MOURA,2512077,83
PB,POMBAL,2512101,83
PB,PRATA,2512200,83
PB,PRINCESA ISABEL,2512309,83
PB,PUXINANÃ,2512408,83
PB,QUEIMADAS,2512507,83
PB,QUIXABA,2512606,83
PB,REMÍGIO,2512705,83
PB,RIACHÃO,2512747,83
PB,RIACHÃO DO BACAMARTE,2512754,83
PB,RIACHÃO DO POÇO,2512762,83
PB,RIACHO DE SANTO ANTÔNIO,2512788,83
PB,RIACHO DOS CAVALOS,2512804,83
PB,RIO TINTO,2512903,83
PB,SALGADINHO,2513000,83
PB,SALGADO DE SÃO FÉLIX,2513109,83
PB,SANTA CECÍLIA,2513158,83
PB,SANTA CRUZ,2513208,83
PB,SANTA HELENA,2513307,83
PB,SANTA INÊS,2513356,83
PB,SANTA LUZIA,2513406,83
PB,SANTA RITA,2513703,83
PB,SANTA TERESINHA,2513802,83
PB,SANTANA DE MANGUEIRA,2513505,83
PB,SANTANA DOS GARROTES,2513604,83
PB,JOCA CLAUDINO,2513653,83
PB,SANTO ANDRÉ,2513851,83
PB,SÃO BENTINHO,2513927,83
PB,SÃO BENTO,2513901,83
PB,SÃO DOMINGOS,2513968,83
PB,SÃO DOMINGOS DO CARIRI,2513943,83
PB,SÃO FRANCISCO,2513984,83
PB,SÃO JOÃO DO CARIRI,2514008,83
PB,SÃO JOÃO DO RIO DO PEIXE,2500700,83
PB,SÃO JOÃO DO TIGRE,2514107,83
PB,SÃO JOSÉ DA LAGOA TAPADA,2514206,83
PB,SÃO JOSÉ DE CAIANA,2514305,83
PB,SÃO JOSÉ DE ESPINHARAS,2514404,83
PB,SÃO JOSÉ DE PIRANHAS,2514503,83
PB,SÃO JOSÉ DE PRINCESA,2514552,83
PB,SÃO JOSÉ DO BONFIM,2514602,83
PB,SÃO JOSÉ DO BREJO DO CRUZ,2514651,83
PB,SÃO JOSÉ DO SABUGI,2514701,83
PB,SÃO JOSÉ DOS CORDEIROS,2514800,83
PB,SÃO JOSÉ DOS RAMOS,2514453,83
PB,SÃO MAMEDE,2514909,83
PB,SÃO MIGUEL DE TAIPU,2515005,83
PB,SÃO SEBASTIÃO DE LAGOA DE ROÇA,2515104,83
PB,SÃO SEBASTIÃO DO UMBUZEIRO,2515203,83
PB,SAPÉ,2515302,83
PB,SÃO VICENTE DO SERIDÓ,2515401,83
PB,SERRA BRANCA,2515500,83
PB,SERRA DA RAIZ,2515609,83
PB,SERRA GRANDE,2515708,83
PB,SERRA REDONDA,2515807,83
PB,SERRARIA,2515906,83
PB,SERTÃOZINHO,2515930,83
PB,SOBRADO,2515971,83
PB,SOLÂNEA,2516003,83
PB,SOLEDADE,2516102,83
PB,SOSSÊGO,2516151,83
PB,SOUSA,2516201,83
PB,SUMÉ,2516300,83
PB,TAPEROÁ,2516508,83
PB,TAVARES,2516607,83
PB,TEIXEIRA,2516706,83
PB,TENÓRIO,2516755,83
PB,TRIUNFO,2516805,83
PB,UIRAÚNA,2516904,83
PB,UMBUZEIRO,2517001,83
PB,VÁRZEA,2517100,83
PB,VIEIRÓPOLIS,2517209,83
PB,VISTA SERRANA,2505501,83
PB,ZABELÊ,2517407,83
PE,ABREU E LIMA,2600054,81
PE,AFOGADOS DA INGAZEIRA,2600104,87
PE,AFRÂNIO,2600203,87
PE,AGRESTINA,2600302,81
PE,ÁGUA PRETA,2600401,81
PE,ÁGUAS BELAS,2600500,87
PE,ALAGOINHA,2600609,87
PE,ALIANÇA,2600708,81
PE,ALTINHO,2600807,81
PE,AMARAJI,2600906,81
PE,ANGELIM,2601003,87
PE,ARAÇOIABA,2601052,81
PE,ARARIPINA,2601102,87
PE,ARCOVERDE,2601201,87
PE,BARRA DE GUABIRABA,2601300,81
PE,BARREIROS,2601409,81
PE,BELÉM DE MARIA,2601508,81
PE,BELÉM DO SÃO FRANCISCO,2601607,87
PE,BELO JARDIM,2601706,81
PE,BETÂNIA,2601805,87
PE,BEZERROS,2601904,81
PE,BODOCÓ,2602001,87
PE,BOM CONSELHO,2602100,87
PE,BOM JARDIM,2602209,81
PE,BONITO,2602308,81
PE,BREJÃO,2602407,87
PE,BREJINHO,2602506,87
PE,BREJO DA MADRE DE DEUS,2602605,81
PE,BUENOS AIRES,2602704,81
PE,BUÍQUE,2602803,87
PE,CABO DE SANTO AGOSTINHO,2602902,81
