UF,cod_ibge,nome_2018,area_km2
MG,3144672,NOVA BELÉM,147
MG,3144706,NOVA ERA,362
MG,3144805,NOVA LIMA,429
MG,3144904,NOVA MÓDICA,376
MG,3145000,NOVA PONTE,1111
MG,3145059,NOVA PORTEIRINHA,121
MG,3145109,NOVA RESENDE,390
MG,3145208,NOVA SERRANA,282
MG,3145307,NOVO CRUZEIRO,1703
MG,3145356,NOVO ORIENTE DE MINAS,755
MG,3145372,NOVORIZONTE,272
MG,3145406,OLARIA,178
MG,3145455,OLHOS-D'ÁGUA,2092
MG,3145505,OLÍMPIO NORONHA,55
MG,3145604,OLIVEIRA,897
MG,3145703,OLIVEIRA FORTES,111
MG,3145802,ONÇA DE PITANGUI,247
MG,3145851,ORATÓRIOS,89
MG,3145877,ORIZÂNIA,122
MG,3145901,OURO BRANCO,259
MG,3146008,OURO FINO,534
MG,3146107,OURO PRETO,1246
MG,3146206,OURO VERDE DE MINAS,175
MG,3146255,PADRE CARVALHO,446
MG,3146305,PADRE PARAÍSO,544
MG,3146404,PAINEIRAS,637
MG,3146503,PAINS,422
MG,3146552,PAI PEDRO,840
MG,3146602,PAIVA,58
MG,3146701,PALMA,316
MG,3146750,PALMÓPOLIS,433
MG,3146909,PAPAGAIOS,554
MG,3147006,PARACATU,8230
MG,3147105,PARÁ DE MINAS,551
MG,3147204,PARAGUAÇU,424
MG,3147303,PARAISÓPOLIS,331
MG,3147402,PARAOPEBA,626
MG,3147501,PASSABÉM,94
MG,3147600,PASSA QUATRO,277
MG,3147709,PASSA TEMPO,429
MG,3147808,PASSA VINTE,247
MG,3147907,PASSOS,1338
MG,3147956,PATIS,444
MG,3148004,PATOS DE MINAS,3190
MG,3148103,PATROCÍNIO,2874
MG,3148202,PATROCÍNIO DO MURIAÉ,108
MG,3148301,PAULA CÂNDIDO,268
MG,3148400,PAULISTAS,221
MG,3148509,PAVÃO,601
MG,3148608,PEÇANHA,997
MG,3148707,PEDRA AZUL,1595
MG,3148756,PEDRA BONITA,174
MG,3148806,PEDRA DO ANTA,173
MG,3148905,PEDRA DO INDAIÁ,348
MG,3149002,PEDRA DOURADA,70
MG,3149101,PEDRALVA,218
MG,3149150,PEDRAS DE MARIA DA CRUZ,1525
MG,3149200,PEDRINÓPOLIS,358
MG,3149309,PEDRO LEOPOLDO,293
MG,3149408,PEDRO TEIXEIRA,113
MG,3149507,PEQUERI,91
MG,3149606,PEQUI,204
MG,3149705,PERDIGÃO,249
MG,3149804,PERDIZES,2451
MG,3149903,PERDÕES,271
MG,3149952,PERIQUITO,229
MG,3150000,PESCADOR,317
MG,3150109,PIAU,192
MG,3150158,PIEDADE DE CARATINGA,109
MG,3150208,PIEDADE DE PONTE NOVA,84
MG,3150307,PIEDADE DO RIO GRANDE,323
MG,3150406,PIEDADE DOS GERAIS,260
MG,3150505,PIMENTA,415
MG,3150539,PINGO D'ÁGUA,67
MG,3150570,PINTÓPOLIS,1229
MG,3150604,PIRACEMA,280
MG,3150703,PIRAJUBA,338
MG,3150802,PIRANGA,659
MG,3150901,PIRANGUÇU,204
MG,3151008,PIRANGUINHO,125
MG,3151107,PIRAPETINGA,191
MG,3151206,PIRAPORA,550
MG,3151305,PIRAÚBA,144
MG,3151404,PITANGUI,570
MG,3151503,PIUMHI,902
MG,3151602,PLANURA,318
MG,3151701,POÇO FUNDO,474
MG,3151800,POÇOS DE CALDAS,547
MG,3151909,POCRANE,691
MG,3152006,POMPÉU,2551
MG,3152105,PONTE NOVA,471
MG,3152131,PONTO CHIQUE,603
MG,3152170,PONTO DOS VOLANTES,1212
MG,3152204,PORTEIRINHA,1750
MG,3152303,PORTO FIRME,285
MG,3152402,POTÉ,625
MG,3152501,POUSO ALEGRE,543
MG,3152600,POUSO ALTO,263
MG,3152709,PRADOS,264
MG,3152808,PRATA,4848
MG,3152907,PRATÁPOLIS,216
MG,3153004,PRATINHA,622
MG,3153103,PRESIDENTE BERNARDES,237
MG,3153202,PRESIDENTE JUSCELINO,696
MG,3153301,PRESIDENTE KUBITSCHEK,189
MG,3153400,PRESIDENTE OLEGÁRIO,3504
MG,3153509,ALTO JEQUITIBÁ,152
MG,3153608,PRUDENTE DE MORAIS,124
MG,3153707,QUARTEL GERAL,556
MG,3153806,QUELUZITO,154
MG,3153905,RAPOSOS,72
MG,3154002,RAUL SOARES,763
MG,3154101,RECREIO,234
MG,3154150,REDUTO,152
MG,3154200,RESENDE COSTA,618
MG,3154309,RESPLENDOR,1082
MG,3154408,RESSAQUINHA,183
MG,3154457,RIACHINHO,1719
MG,3154507,RIACHO DOS MACHADOS,1316
MG,3154606,RIBEIRÃO DAS NEVES,155
MG,3154705,RIBEIRÃO VERMELHO,49
MG,3154804,RIO ACIMA,230
MG,3154903,RIO CASCA,384
MG,3155009,RIO DOCE,112
MG,3155108,RIO DO PRADO,480
MG,3155207,RIO ESPERA,239
MG,3155306,RIO MANSO,232
MG,3155405,RIO NOVO,209
MG,3155504,RIO PARANAÍBA,1352
MG,3155603,RIO PARDO DE MINAS,3118
MG,3155702,RIO PIRACICABA,373
MG,3155801,RIO POMBA,252
MG,3155900,RIO PRETO,348
MG,3156007,RIO VERMELHO,987
MG,3156106,RITÁPOLIS,405
MG,3156205,ROCHEDO DE MINAS,79
MG,3156304,RODEIRO,73
MG,3156403,ROMARIA,408
MG,3156452,ROSÁRIO DA LIMEIRA,111
MG,3156502,RUBELITA,1110
MG,3156601,RUBIM,965
MG,3156700,SABARÁ,302
MG,3156809,SABINÓPOLIS,920
MG,3156908,SACRAMENTO,3073
MG,3157005,SALINAS,1862
MG,3157104,SALTO DA DIVISA,938
MG,3157203,SANTA BÁRBARA,684
MG,3157252,SANTA BÁRBARA DO LESTE,107
MG,3157278,SANTA BÁRBARA DO MONTE VERDE,418
MG,3157302,SANTA BÁRBARA DO TUGÚRIO,195
MG,3157336,SANTA CRUZ DE MINAS,4
MG,3157377,SANTA CRUZ DE SALINAS,590
MG,3157401,SANTA CRUZ DO ESCALVADO,259
MG,3157500,SANTA EFIGÊNIA DE MINAS,132
MG,3157609,SANTA FÉ DE MINAS,2917
MG,3157658,SANTA HELENA DE MINAS,276
MG,3157708,SANTA JULIANA,724
MG,3157807,SANTA LUZIA,235
MG,3157906,SANTA MARGARIDA,256
MG,3158003,SANTA MARIA DE ITABIRA,597
MG,3158102,SANTA MARIA DO SALTO,441
MG,3158201,SANTA MARIA DO SUAÇUÍ,624
MG,3158300,SANTANA DA VARGEM,172
MG,3158409,SANTANA DE CATAGUASES,161
MG,3158508,SANTANA DE PIRAPAMA,1256
MG,3158607,SANTANA DO DESERTO,183
MG,3158706,SANTANA DO GARAMBÉU,203
MG,3158805,SANTANA DO JACARÉ,106
MG,3158904,SANTANA DO MANHUAÇU,347
MG,3158953,SANTANA DO PARAÍSO,276
MG,3159001,SANTANA DO RIACHO,677
MG,3159100,SANTANA DOS MONTES,197
MG,3159209,SANTA RITA DE CALDAS,503
MG,3159308,SANTA RITA DE JACUTINGA,421
MG,3159357,SANTA RITA DE MINAS,68
MG,3159407,SANTA RITA DE IBITIPOCA,324
MG,3159506,SANTA RITA DO ITUETO,485
MG,3159605,SANTA RITA DO SAPUCAÍ,353
MG,3159704,SANTA ROSA DA SERRA,284
MG,3159803,SANTA VITÓRIA,3001
MG,3159902,SANTO ANTÔNIO DO AMPARO,489
MG,3160009,SANTO ANTÔNIO DO AVENTUREIRO,202
MG,3160108,SANTO ANTÔNIO DO GRAMA,130
MG,3160207,SANTO ANTÔNIO DO ITAMBÉ,306
MG,3160306,SANTO ANTÔNIO DO JACINTO,504
MG,3160405,SANTO ANTÔNIO DO MONTE,1126
MG,3160454,SANTO ANTÔNIO DO RETIRO,796
MG,3160504,SANTO ANTÔNIO DO RIO ABAIXO,107
MG,3160603,SANTO HIPÓLITO,431
MG,3160702,SANTOS DUMONT,637
MG,3160801,SÃO BENTO ABADE,80
MG,3160900,SÃO BRÁS DO SUAÇUÍ,110
MG,3160959,SÃO DOMINGOS DAS DORES,61
MG,3161007,SÃO DOMINGOS DO PRATA,744
MG,3161056,SÃO FÉLIX DE MINAS,163
MG,3161106,SÃO FRANCISCO,3308
MG,3161205,SÃO FRANCISCO DE PAULA,317
MG,3161304,SÃO FRANCISCO DE SALES,1129
MG,3161403,SÃO FRANCISCO DO GLÓRIA,165
MG,3161502,SÃO GERALDO,186
MG,3161601,SÃO GERALDO DA PIEDADE,152
MG,3161650,SÃO GERALDO DO BAIXIO,281
MG,3161700,SÃO GONÇALO DO ABAETÉ,2692
MG,3161809,SÃO GONÇALO DO PARÁ,266
MG,3161908,SÃO GONÇALO DO RIO ABAIXO,364
MG,3162005,SÃO GONÇALO DO SAPUCAÍ,517
MG,3162104,SÃO GOTARDO,866
MG,3162203,SÃO JOÃO BATISTA DO GLÓRIA,548
MG,3162252,SÃO JOÃO DA LAGOA,998
MG,3162302,SÃO JOÃO DA MATA,121
MG,3162401,SÃO JOÃO DA PONTE,1851
MG,3162450,SÃO JOÃO DAS MISSÕES,678
MG,3162500,SÃO JOÃO DEL REI,1452
MG,3162559,SÃO JOÃO DO MANHUAÇU,143
MG,3162575,SÃO JOÃO DO MANTENINHA,138
MG,3162609,SÃO JOÃO DO ORIENTE,120
MG,3162658,SÃO JOÃO DO PACUÍ,416
MG,3162708,SÃO JOÃO DO PARAÍSO,1926
MG,3162807,SÃO JOÃO EVANGELISTA,478
MG,3162906,SÃO JOÃO NEPOMUCENO,407
MG,3162922,SÃO JOAQUIM DE BICAS,72
MG,3162948,SÃO JOSÉ DA BARRA,314
MG,3162955,SÃO JOSÉ DA LAPA,48
MG,3163003,SÃO JOSÉ DA SAFIRA,214
MG,3163102,SÃO JOSÉ DA VARGINHA,206
MG,3163201,SÃO JOSÉ DO ALEGRE,89
MG,3163300,SÃO JOSÉ DO DIVINO,329
MG,3163409,SÃO JOSÉ DO GOIABAL,190
MG,3163508,SÃO JOSÉ DO JACURI,345
MG,3163607,SÃO JOSÉ DO MANTIMENTO,55
MG,3163706,SÃO LOURENÇO,58
MG,3163805,SÃO MIGUEL DO ANTA,152
MG,3163904,SÃO PEDRO DA UNIÃO,261
MG,3164001,SÃO PEDRO DOS FERROS,403
MG,3164100,SÃO PEDRO DO SUAÇUÍ,308
MG,3164209,SÃO ROMÃO,2434
MG,3164308,SÃO ROQUE DE MINAS,2099
MG,3164407,SÃO SEBASTIÃO DA BELA VISTA,167
MG,3164431,SÃO SEBASTIÃO DA VARGEM ALEGRE,74
MG,3164472,SÃO SEBASTIÃO DO ANTA,81
MG,3164506,SÃO SEBASTIÃO DO MARANHÃO,518
MG,3164605,SÃO SEBASTIÃO DO OESTE,408
MG,3164704,SÃO SEBASTIÃO DO PARAÍSO,815
MG,3164803,SÃO SEBASTIÃO DO RIO PRETO,128
MG,3164902,SÃO SEBASTIÃO DO RIO VERDE,91
MG,3165008,SÃO TIAGO,572
MG,3165107,SÃO TOMÁS DE AQUINO,278
MG,3165206,SÃO THOMÉ DAS LETRAS,370
MG,3165305,SÃO VICENTE DE MINAS,393
MG,3165404,SAPUCAÍ-MIRIM,285
MG,3165503,SARDOÁ,142
MG,3165537,SARZEDO,62
MG,3165552,SETUBINHA,535
MG,3165560,SEM-PEIXE,177
MG,3165578,SENADOR AMARAL,151
MG,3165602,SENADOR CORTES,98
MG,3165701,SENADOR FIRMINO,166
MG,3165800,SENADOR JOSÉ BENTO,94
MG,3165909,SENADOR MODESTINO GONÇALVES,952
MG,3166006,SENHORA DE OLIVEIRA,171
MG,3166105,SENHORA DO PORTO,381
MG,3166204,SENHORA DOS REMÉDIOS,238
MG,3166303,SERICITA,166
MG,3166402,SERITINGA,115
MG,3166501,SERRA AZUL DE MINAS,219
MG,3166600,SERRA DA SAUDADE,336
MG,3166709,SERRA DOS AIMORÉS,214
MG,3166808,SERRA DO SALITRE,1295
MG,3166907,SERRANIA,209
MG,3166956,SERRANÓPOLIS DE MINAS,552
MG,3167004,SERRANOS,213
MG,3167103,SERRO,1218
MG,3167202,SETE LAGOAS,537
MG,3167301,SILVEIRÂNIA,157
MG,3167400,SILVIANÓPOLIS,312
MG,3167509,SIMÃO PEREIRA,136
MG,3167608,SIMONÉSIA,487
MG,3167707,SOBRÁLIA,207
MG,3167806,SOLEDADE DE MINAS,197
MG,3167905,TABULEIRO,211
MG,3168002,TAIOBEIRAS,1220
MG,3168051,TAPARUBA,193
MG,3168101,TAPIRA,1179
MG,3168200,TAPIRAÍ,408
MG,3168309,TAQUARAÇU DE MINAS,329
MG,3168408,TARUMIRIM,732
MG,3168507,TEIXEIRAS,167
MG,3168606,TEÓFILO OTONI,3242
MG,3168705,TIMÓTEO,144
MG,3168804,TIRADENTES,83
MG,3168903,TIROS,2092
MG,3169000,TOCANTINS,174
MG,3169059,TOCOS DO MOJI,115
MG,3169109,TOLEDO,137
MG,3169208,TOMBOS,285
MG,3169307,TRÊS CORAÇÕES,828
MG,3169356,TRÊS MARIAS,2678
MG,3169406,TRÊS PONTAS,690
MG,3169505,TUMIRITINGA,500
MG,3169604,TUPACIGUARA,1824
MG,3169703,TURMALINA,1153
MG,3169802,TURVOLÂNDIA,221
MG,3169901,UBÁ,407
MG,3170008,UBAÍ,821
MG,3170057,UBAPORANGA,189
MG,3170107,UBERABA,4524
MG,3170206,UBERLÂNDIA,4115
MG,3170305,UMBURATIBA,406
MG,3170404,UNAÍ,8448
MG,3170438,UNIÃO DE MINAS,1147
MG,3170479,URUANA DE MINAS,598
MG,3170503,URUCÂNIA,139
MG,3170529,URUCUIA,2077
MG,3170578,VARGEM ALEGRE,117
MG,3170602,VARGEM BONITA,410
MG,3170651,VARGEM GRANDE DO RIO PARDO,492
MG,3170701,VARGINHA,395
MG,3170750,VARJÃO DE MINAS,652
MG,3170800,VÁRZEA DA PALMA,2220
MG,3170909,VARZELÂNDIA,815
MG,3171006,VAZANTE,1913
MG,3171030,VERDELÂNDIA,1571
MG,3171071,VEREDINHA,632
MG,3171105,VERÍSSIMO,1032
MG,3171154,VERMELHO NOVO,115
MG,3171204,VESPASIANO,71
MG,3171303,VIÇOSA,299
MG,3171402,VIEIRAS,113
MG,3171501,MATHIAS LOBATO,172
MG,3171600,VIRGEM DA LAPA,869
MG,3171709,VIRGÍNIA,327
MG,3171808,VIRGINÓPOLIS,440
MG,3171907,VIRGOLÂNDIA,281
MG,3172004,VISCONDE DO RIO BRANCO,243
MG,3172103,VOLTA GRANDE,206
MG,3172202,WENCESLAU BRAZ,102
ES,3200102,AFONSO CLÁUDIO,941
ES,3200136,ÁGUIA BRANCA,454
ES,3200169,ÁGUA DOCE DO NORTE,474
ES,3200201,ALEGRE,772
ES,3200300,ALFREDO CHAVES,616
ES,3200359,ALTO RIO NOVO,228
ES,3200409,ANCHIETA,410
ES,3200508,APIACÁ,194
ES,3200607,ARACRUZ,1420
ES,3200706,ATÍLIO VIVACQUA,233
ES,3200805,BAIXO GUANDU,909
ES,3200904,BARRA DE SÃO FRANCISCO,945
ES,3201001,BOA ESPERANÇA,429
ES,3201100,BOM JESUS DO NORTE,89
ES,3201159,BREJETUBA,354
ES,3201209,CACHOEIRO DE ITAPEMIRIM,865
ES,3201308,CARIACICA,280
ES,3201407,CASTELO,664
ES,3201506,COLATINA,1398
ES,3201605,CONCEIÇÃO DA BARRA,1183
ES,3201704,CONCEIÇÃO DO CASTELO,370
ES,3201803,DIVINO DE SÃO LOURENÇO,174
ES,3201902,DOMINGOS MARTINS,1229
ES,3202009,DORES DO RIO PRETO,159
ES,3202108,ECOPORANGA,2285
ES,3202207,FUNDÃO,287
ES,3202256,GOVERNADOR LINDENBERG,360
ES,3202306,GUAÇUÍ,468
ES,3202405,GUARAPARI,590
ES,3202454,IBATIBA,240
ES,3202504,IBIRAÇU,201
ES,3202553,IBITIRAMA,331
ES,3202603,ICONHA,204
ES,3202652,IRUPI,185
ES,3202702,ITAGUAÇU,535
ES,3202801,ITAPEMIRIM,551
ES,3202900,ITARANA,295
ES,3203007,IÚNA,461
ES,3203056,JAGUARÉ,660
ES,3203106,JERÔNIMO MONTEIRO,162
ES,3203130,JOÃO NEIVA,285
ES,3203163,LARANJA DA TERRA,458
ES,3203205,LINHARES,3496
ES,3203304,MANTENÓPOLIS,321
ES,3203320,MARATAÍZES,130
ES,3203346,MARECHAL FLORIANO,285
ES,3203353,MARILÂNDIA,328
ES,3203403,MIMOSO DO SUL,869
ES,3203502,MONTANHA,1099
ES,3203601,MUCURICI,541
ES,3203700,MUNIZ FREIRE,679
ES,3203809,MUQUI,327
ES,3203908,NOVA VENÉCIA,1440
ES,3204005,PANCAS,838
ES,3204054,PEDRO CANÁRIO,433
ES,3204104,PINHEIROS,973
ES,3204203,PIÚMA,74
ES,3204252,PONTO BELO,360
ES,3204302,PRESIDENTE KENNEDY,595
ES,3204351,RIO BANANAL,642
ES,3204401,RIO NOVO DO SUL,204
ES,3204500,SANTA LEOPOLDINA,718
ES,3204559,SANTA MARIA DE JETIBÁ,735
ES,3204609,SANTA TERESA,683
ES,3204658,SÃO DOMINGOS DO NORTE,299
ES,3204708,SÃO GABRIEL DA PALHA,435
ES,3204807,SÃO JOSÉ DO CALÇADO,273
ES,3204906,SÃO MATEUS,2346
ES,3204955,SÃO ROQUE DO CANAÃ,342
ES,3205002,SERRA,548
ES,3205010,SOORETAMA,587
ES,3205036,VARGEM ALTA,418
ES,3205069,VENDA NOVA DO IMIGRANTE,186
ES,3205101,VIANA,312
ES,3205150,VILA PAVÃO,433
ES,3205176,VILA VALÉRIO,470
ES,3205200,VILA VELHA,210
ES,3205309,VITÓRIA,97
RJ,3300100,ANGRA DOS REIS,813
RJ,3300159,APERIBÉ,95
RJ,3300209,ARARUAMA,638
RJ,3300225,AREAL,111
RJ,3300233,ARMAÇÃO DOS BÚZIOS,71
RJ,3300258,ARRAIAL DO CABO,152
RJ,3300308,BARRA DO PIRAÍ,585
RJ,3300407,BARRA MANSA,547
RJ,3300456,BELFORD ROXO,79
RJ,3300506,BOM JARDIM,382
RJ,3300605,BOM JESUS DO ITABAPOANA,597
RJ,3300704,CABO FRIO,414
RJ,3300803,CACHOEIRAS DE MACACU,955
RJ,3300902,CAMBUCI,558
RJ,3300936,CARAPEBUS,307
RJ,3300951,COMENDADOR LEVY GASPARIAN,109
RJ,3301009,CAMPOS DOS GOYTACAZES,4032
RJ,3301108,CANTAGALO,747
RJ,3301157,CARDOSO MOREIRA,523
RJ,3301207,CARMO,307
RJ,3301306,CASIMIRO DE ABREU,463
RJ,3301405,CONCEIÇÃO DE MACABU,349
RJ,3301504,CORDEIRO,113
RJ,3301603,DUAS BARRAS,379
RJ,3301702,DUQUE DE CAXIAS,467
RJ,3301801,ENGENHEIRO PAULO DE FRONTIN,140
RJ,3301850,GUAPIMIRIM,358
RJ,3301876,IGUABA GRANDE,51
RJ,3301900,ITABORAÍ,430
RJ,3302007,ITAGUAÍ,273
RJ,3302056,ITALVA,292
RJ,3302106,ITAOCARA,433
RJ,3302205,ITAPERUNA,1106
RJ,3302254,ITATIAIA,241
RJ,3302270,JAPERI,82
RJ,3302304,LAJE DO MURIAÉ,254
RJ,3302403,MACAÉ,1215
RJ,3302452,MACUCO,78
RJ,3302502,MAGÉ,391
RJ,3302601,MANGARATIBA,359
RJ,3302700,MARICÁ,362
RJ,3302809,MENDES,95
RJ,3302858,MESQUITA,41
RJ,3302908,MIGUEL PEREIRA,288
RJ,3303005,MIRACEMA,303
RJ,3303104,NATIVIDADE,387
RJ,3303203,NILÓPOLIS,19
RJ,3303302,NITERÓI,134
RJ,3303401,NOVA FRIBURGO,935
RJ,3303500,NOVA IGUAÇU,521
RJ,3303609,PARACAMBI,191
RJ,3303708,PARAÍBA DO SUL,571
RJ,3303807,PARATY,924
RJ,3303856,PATY DO ALFERES,314
RJ,3303906,PETRÓPOLIS,791
RJ,3303955,PINHEIRAL,82
RJ,3304003,PIRAÍ,490
RJ,3304102,PORCIÚNCULA,292
RJ,3304110,PORTO REAL,51
RJ,3304128,QUATIS,285
RJ,3304144,QUEIMADOS,76
RJ,3304151,QUISSAMÃ,709
RJ,3304201,RESENDE,1099
RJ,3304300,RIO BONITO,459
RJ,3304409,RIO CLARO,847
RJ,3304508,RIO DAS FLORES,479
RJ,3304524,RIO DAS OSTRAS,228
RJ,3304557,RIO DE JANEIRO,1200
RJ,3304607,SANTA MARIA MADALENA,811
RJ,3304706,SANTO ANTÔNIO DE PÁDUA,604
RJ,3304755,SÃO FRANCISCO DE ITABAPOANA,1118
RJ,3304805,SÃO FIDÉLIS,1035
RJ,3304904,SÃO GONÇALO,248
RJ,3305000,SÃO JOÃO DA BARRA,453
RJ,3305109,SÃO JOÃO DE MERITI,35
RJ,3305133,SÃO JOSÉ DE UBÁ,250
RJ,3305158,SÃO JOSÉ DO VALE DO RIO PRETO,220
RJ,3305208,SÃO PEDRO DA ALDEIA,333
RJ,3305307,SÃO SEBASTIÃO DO ALTO,398
RJ,3305406,SAPUCAIA,541
RJ,3305505,SAQUAREMA,352
RJ,3305554,SEROPÉDICA,284
RJ,3305604,SILVA JARDIM,938
RJ,3305703,SUMIDOURO,413
RJ,3305752,TANGUÁ,143
RJ,3305802,TERESÓPOLIS,773
RJ,3305901,TRAJANO DE MORAES,589
RJ,3306008,TRÊS RIOS,323
RJ,3306107,VALENÇA,1301
RJ,3306156,VARRE-SAI,202
RJ,3306206,VASSOURAS,536
RJ,3306305,VOLTA REDONDA,182
SP,3500105,ADAMANTINA,412
SP,3500204,ADOLFO,211
SP,3500303,AGUAÍ,475
SP,3500402,ÁGUAS DA PRATA,143
SP,3500501,ÁGUAS DE LINDÓIA,60
SP,3500550,ÁGUAS DE SANTA BÁRBARA,404
SP,3500600,ÁGUAS DE SÃO PEDRO,4
SP,3500709,AGUDOS,967
SP,3500758,ALAMBARI,160
SP,3500808,ALFREDO MARCONDES,119
SP,3500907,ALTAIR,313
SP,3501004,ALTINÓPOLIS,929
SP,3501103,ALTO ALEGRE,319
SP,3501152,ALUMÍNIO,84
SP,3501202,ÁLVARES FLORENCE,362
SP,3501301,ÁLVARES MACHADO,348
SP,3501400,ÁLVARO DE CARVALHO,154
SP,3501509,ALVINLÂNDIA,85
SP,3501608,AMERICANA,134
SP,3501707,AMÉRICO BRASILIENSE,123
SP,3501806,AMÉRICO DE CAMPOS,253
SP,3501905,AMPARO,445
SP,3502002,ANALÂNDIA,326
SP,3502101,ANDRADINA,964
SP,3502200,ANGATUBA,1027
SP,3502309,ANHEMBI,737
SP,3502408,ANHUMAS,321
SP,3502507,APARECIDA,121
SP,3502606,APARECIDA D'OESTE,179
SP,3502705,APIAÍ,974
SP,3502754,ARAÇARIGUAMA,145
SP,3502804,ARAÇATUBA,1167
SP,3502903,ARAÇOIABA DA SERRA,255
SP,3503000,ARAMINA,203
SP,3503109,ARANDU,286
SP,3503158,ARAPEÍ,157
SP,3503208,ARARAQUARA,1004
SP,3503307,ARARAS,645
SP,3503356,ARCO-ÍRIS,265
SP,3503406,AREALVA,505
SP,3503505,AREIAS,305
SP,3503604,AREIÓPOLIS,86
SP,3503703,ARIRANHA,133
SP,3503802,ARTUR NOGUEIRA,178
SP,3503901,ARUJÁ,96
SP,3503950,ASPÁSIA,69
SP,3504008,ASSIS,461
SP,3504107,ATIBAIA,479
SP,3504206,AURIFLAMA,434
SP,3504305,AVAÍ,541
SP,3504404,AVANHANDAVA,338
SP,3504503,AVARÉ,1213
SP,3504602,BADY BASSITT,110
SP,3504701,BALBINOS,92
SP,3504800,BÁLSAMO,150
SP,3504909,BANANAL,616
SP,3505005,BARÃO DE ANTONINA,153
SP,3505104,BARBOSA,205
SP,3505203,BARIRI,444
SP,3505302,BARRA BONITA,150
SP,3505351,BARRA DO CHAPÉU,406
SP,3505401,BARRA DO TURVO,1008
SP,3505500,BARRETOS,1566
SP,3505609,BARRINHA,146
SP,3505708,BARUERI,66
SP,3505807,BASTOS,171
SP,3505906,BATATAIS,850
SP,3506003,BAURU,668
SP,3506102,BEBEDOURO,683
SP,3506201,BENTO DE ABREU,302
SP,3506300,BERNARDINO DE CAMPOS,244
SP,3506359,BERTIOGA,492
SP,3506409,BILAC,158
SP,3506508,BIRIGUI,530
SP,3506607,BIRITIBA MIRIM,317
SP,3506706,BOA ESPERANÇA DO SUL,691
SP,3506805,BOCAINA,364
SP,3506904,BOFETE,654
SP,3507001,BOITUVA,249
SP,3507100,BOM JESUS DOS PERDÕES,108
SP,3507159,BOM SUCESSO DE ITARARÉ,134
SP,3507209,BORÁ,119
SP,3507308,BORACÉIA,122
SP,3507407,BORBOREMA,552
SP,3507456,BOREBI,348
SP,3507506,BOTUCATU,1483
SP,3507605,BRAGANÇA PAULISTA,513
SP,3507704,BRAÚNA,195
SP,3507753,BREJO ALEGRE,106
SP,3507803,BRODOWSKI,278
SP,3507902,BROTAS,1101
SP,3508009,BURI,1196
SP,3508108,BURITAMA,327
SP,3508207,BURITIZAL,266
SP,3508306,CABRÁLIA PAULISTA,240
SP,3508405,CABREÚVA,260
SP,3508504,CAÇAPAVA,369
SP,3508603,CACHOEIRA PAULISTA,288
SP,3508702,CACONDE,468
SP,3508801,CAFELÂNDIA,920
SP,3508900,CAIABU,253
SP,3509007,CAIEIRAS,98
SP,3509106,CAIUÁ,551
SP,3509205,CAJAMAR,131
SP,3509254,CAJATI,454
SP,3509304,CAJOBI,177
SP,3509403,CAJURU,660
SP,3509452,CAMPINA DO MONTE ALEGRE,185
SP,3509502,CAMPINAS,795
SP,3509601,CAMPO LIMPO PAULISTA,79
SP,3509700,CAMPOS DO JORDÃO,291
SP,3509809,CAMPOS NOVOS PAULISTA,484
SP,3509908,CANANÉIA,1237
SP,3509957,CANAS,53
SP,3510005,CÂNDIDO MOTA,596
SP,3510104,CÂNDIDO RODRIGUES,71
SP,3510153,CANITAR,57
SP,3510203,CAPÃO BONITO,1640
SP,3510302,CAPELA DO ALTO,170
SP,3510401,CAPIVARI,323
SP,3510500,CARAGUATATUBA,485
SP,3510609,CARAPICUÍBA,35
SP,3510708,CARDOSO,639
SP,3510807,CASA BRANCA,864
SP,3510906,CÁSSIA DOS COQUEIROS,192
SP,3511003,CASTILHO,1065
SP,3511102,CATANDUVA,291
SP,3511201,CATIGUÁ,148
SP,3511300,CEDRAL,198
SP,3511409,CERQUEIRA CÉSAR,512
SP,3511508,CERQUILHO,128
SP,3511607,CESÁRIO LANGE,190
SP,3511706,CHARQUEADA,176
SP,3511904,CLEMENTINA,169
SP,3512001,COLINA,422
SP,3512100,COLÔMBIA,729
SP,3512209,CONCHAL,183
SP,3512308,CONCHAS,466
SP,3512407,CORDEIRÓPOLIS,138
SP,3512506,COROADOS,247
SP,3512605,CORONEL MACEDO,304
SP,3512704,CORUMBATAÍ,279
SP,3512803,COSMÓPOLIS,155
SP,3512902,COSMORAMA,442
SP,3513009,COTIA,324
SP,3513108,CRAVINHOS,311
SP,3513207,CRISTAIS PAULISTA,385
SP,3513306,CRUZÁLIA,149
SP,3513405,CRUZEIRO,306
SP,3513504,CUBATÃO,143
SP,3513603,CUNHA,1407
SP,3513702,DESCALVADO,754
SP,3513801,DIADEMA,31
SP,3514304,DOURADO,206
SP,3514403,DRACENA,488
SP,3514502,DUARTINA,265
SP,3514601,DUMONT,111
SP,3514700,ECHAPORÃ,515
SP,3514809,ELDORADO,1654
SP,3514908,ELIAS FAUSTO,202
SP,3514924,ELISIÁRIO,94
SP,3514957,EMBAÚBA,83
SP,3515004,EMBU DAS ARTES,70
SP,3515103,EMBU-GUAÇU,156
SP,3515129,EMILIANÓPOLIS,225
SP,3515152,ENGENHEIRO COELHO,110
SP,3515186,ESPÍRITO SANTO DO PINHAL,389
SP,3515194,ESPÍRITO SANTO DO TURVO,194
